country,founded,id,industry,linkedin_url,locality,name,region,size,website
sri lanka,2001,battler-tea,food & beverages,linkedin.com/company/battler-tea,kaduwela,battler tea,western,51-200,battlertea.com
sri lanka,2001,golden-star-holdings-private-limited,,linkedin.com/company/golden-star-holdings-private-limited,moratuwa,golden star holdings private limited,western,51-200,goldenstar.lk
sri lanka,2001,colombo-cargo-express,,linkedin.com/company/colombo-cargo-express,,colombo cargo express,,51-200,
sri lanka,2001,nekfa-australia-pvt-limited,information technology and services,linkedin.com/company/nekfa-australia-pvt-limited,malabe,nekfa australia (pvt) limited,western,10-Jan,nekfa.com
sri lanka,2001,inotrend-international,information technology and services,linkedin.com/company/inotrend-international,colombo,inotrend international,western,Nov-50,inotrend.net
sri lanka,2001,arpico-supercentre,retail,linkedin.com/company/arpico-supercentre,maharagama,arpico supercentre,western,1001-5000,arpicosupercentre.com
sri lanka,2001,genesiis-software-pvt-ltd,information technology and services,linkedin.com/company/genesiis-software-pvt-ltd,colombo,genesiis software (pvt) ltd,western,Nov-50,genesiis.com
sri lanka,2001,mercury-institute-of-management,accounting,linkedin.com/company/mercury-institute-of-management,colpetty,mercury institute of management,western,Nov-50,mercury.edu.lk
sri lanka,2001,rice-lanka-processing-pvt-limited,food production,linkedin.com/company/rice-lanka-processing-pvt-limited,polonnaruwa,rice lanka processing (pvt) limited,north central,51-200,ricelanka.com
sri lanka,2001,yaratravels,"leisure, travel & tourism",linkedin.com/company/yaratravels,,yara travels,,10-Jan,lankahajj.com
sri lanka,2001,hikvisionsrilanka,,linkedin.com/company/hikvisionsrilanka,colombo,hikvision sri lanka,western,10-Jan,hikvision.lk
sri lanka,2001,hbm-intsl,,linkedin.com/company/hbm-intsl,,honey bee pre school,western,10-Jan,facebook.com/hbm.intpreschool
sri lanka,2001,sabre-technologies-pvt-ltd,information technology and services,linkedin.com/company/sabre-technologies-pvt-ltd,colombo,sabre technologies (pvt) ltd (merged with attune),western,51-200,
sri lanka,2001,edesigners-pvt-ltd,information technology and services,linkedin.com/company/edesigners-pvt-ltd,colombo,e-designers (pvt) limited.,western,10-Jan,edesignerslanka.com
sri lanka,2001,access-natural-water-pvt-ltd,food & beverages,linkedin.com/company/access-natural-water-pvt-ltd,battaramulla,access natural water pvt ltd,western,51-200,aquafresh.lk
sri lanka,2001,cfa-society-sri-lanka,investment management,linkedin.com/company/cfa-society-sri-lanka,colombo,cfa society sri lanka,western,10-Jan,
sri lanka,2001,tdl-holdings-pvt-ltd,,linkedin.com/company/tdl-holdings-pvt-ltd,colombo,tdl holdings (pvt) ltd.,western,201-500,tdl.lk
sri lanka,2001,ieee-student-branch-university-of-peradeniya,,linkedin.com/company/ieee-student-branch-university-of-peradeniya,,ieee student branch - university of peradeniya,,Nov-50,
sri lanka,2001,gemi-teas-colombo-ltd-,food & beverages,linkedin.com/company/gemi-teas-colombo-ltd-,colombo,gemi teas colombo ltd.,western,51-200,gemiteas.com
sri lanka,2001,rich-world-international,consumer electronics,linkedin.com/company/rich-world-international,colombo,rich world international,western,51-200,richworld.lk
sri lanka,2001,linea-aqua-la,,linkedin.com/company/linea-aqua-la,,linea aqua,,5001-10000,
sri lanka,2001,paranoid-earthling,music,linkedin.com/company/paranoid-earthling,kandy,paranoid earthling,central,10-Jan,paranoidearthling.com
sri lanka,2001,amam-foundation,,linkedin.com/company/amam-foundation,galle,amam foundation,southern,Nov-50,amamfoundation.org
sri lanka,2001,al-aman-groups,real estate,linkedin.com/company/al-aman-groups,colombo,al aman group,western,51-200,alamangroups.com
sri lanka,2001,361lk,management consulting,linkedin.com/company/361lk,,361 degrees (pvt) ltd,central,Nov-50,361.lk
sri lanka,2001,students-association-of-finance-saf,higher education,linkedin.com/company/students-association-of-finance-saf,nugegoda,students' association of finance (saf),western,10001+,
sri lanka,2001,career141-ihr,staffing and recruiting,linkedin.com/company/career141-ihr,colombo,career141-ihr,western,201-500,career141-ihr.com
sri lanka,2001,metatechno-lanka,computer software,linkedin.com/company/metatechno-lanka,colombo,metatechno lanka company (private) limited,western,51-200,metalanka.com
sri lanka,2001,lagoon-paradise-beach-resort,,linkedin.com/company/lagoon-paradise-beach-resort,,lagoon paradise beach resort,,51-200,lagoonparadisebeachresort.com
sri lanka,2001,autolanka.com,automotive,linkedin.com/company/autolanka.com,,autolanka.com,western,10-Jan,autolanka.com
sri lanka,2001,sumathi-information-technologies-pvt-ltd,information technology and services,linkedin.com/company/sumathi-information-technologies-pvt-ltd,colombo,sumathi information technologies (pvt) ltd,western,Nov-50,
sri lanka,2001,zmessenger-pvt-ltd.,marketing and advertising,linkedin.com/company/zmessenger-pvt-ltd.,colombo,zmessenger (pvt) ltd,western,Nov-50,zmessenger.lk
sri lanka,2001,kiddies-&-toys-international-pvt-ltd-,retail,linkedin.com/company/kiddies-&-toys-international-pvt-ltd-,,kiddies & toys international pvt ltd.,,51-200,kti.lk
sri lanka,2001,insurance-regulatory-commission-of-sri-lanka,insurance,linkedin.com/company/insurance-regulatory-commission-of-sri-lanka,colombo,insurance regulatory commission of sri lanka,western,51-200,ircsl.gov.lk
sri lanka,2001,phoneparts-lk,telecommunications,linkedin.com/company/phoneparts-lk,malabe,phoneparts.lk,western,Nov-50,phoneparts.lk
sri lanka,2001,swiss-advantage-systems-pvt-ltd,management consulting,linkedin.com/company/swiss-advantage-systems-pvt-ltd,,swiss advantage systems (pvt) ltd,,10-Jan,swissadvantage.net
sri lanka,2001,pe-plus-pvt-ltd,building materials,linkedin.com/company/pe-plus-pvt-ltd,ja-ela,pe plus (pvt) ltd,western,51-200,peplus.lk
sri lanka,2001,harvest-leadership-institute,religious institutions,linkedin.com/company/harvest-leadership-institute,colombo,harvest leadership institute,western,10-Jan,hli.lk
sri lanka,2001,cerps,higher education,linkedin.com/company/cerps,,"cerps-faculty of engineering, university of peradeniya, sri lanka",central,501-1000,
sri lanka,2001,mercury-institute,higher education,linkedin.com/company/mercury-institute,colombo,mercury institute,western,51-200,
sri lanka,2001,tnd-management-consultants,accounting,linkedin.com/company/tnd-management-consultants,galle,t&d associates,southern,51-200,tndsrilanka.com
sri lanka,2001,spectrumcampus,higher education,linkedin.com/company/spectrumcampus,,spectrum institute of science & technology,,Nov-50,spectrumcampus.edu.lk
sri lanka,2001,home-of-hope-sri-lanka,non-profit organization management,linkedin.com/company/home-of-hope-sri-lanka,digana,home of hope sri lanka,central,10-Jan,homeofhope.nl
sri lanka,2001,wycherley-international-school-gampaha,,linkedin.com/company/wycherley-international-school-gampaha,gampaha,wycherley international school - gampaha,western,201-500,wycherleygampaha.lk
sri lanka,2001,isandi-creations,information technology and services,linkedin.com/company/isandi-creations,colombo,isandi creations,western,Nov-50,isandi.com
sri lanka,2001,sulphursound,events services,linkedin.com/company/sulphursound,colombo,sulphur sounds & lights,western,10-Jan,facebook.com/sulphursounds
sri lanka,2001,aod,design,linkedin.com/company/aod,colombo,aod,western,51-200,aod.lk
sri lanka,2000,directfn-sri-lanka,information technology and services,linkedin.com/company/directfn-sri-lanka,,directfn sri lanka,,51-200,
sri lanka,2000,ceylongreenvillage,,linkedin.com/company/ceylongreenvillage,matara,ceylongreenvillage,southern,10-Jan,ceylongreenvillage.com
sri lanka,2000,sudar-oli,newspapers,linkedin.com/company/sudar-oli,colombo,sudar oli,western,51-200,sudaroli.lk
sri lanka,2000,leema-creations,furniture,linkedin.com/company/leema-creations,colombo,leema creations,western,51-200,leemalk.com
sri lanka,2000,gsclk,construction,linkedin.com/company/gsclk,homagama,garusinghe construction,western,51-200,gsc.lk
sri lanka,2000,jathika-guru-balaya-the-national-teachers-power,,linkedin.com/company/jathika-guru-balaya-the-national-teachers-power,colombo,jathika guru balaya( the national teachers' power),western,10001+,jathikagurubalaya.org
sri lanka,2000,silverline-eng,,linkedin.com/company/silverline-eng,ragama,silverline engineering associate,western,Nov-50,
sri lanka,2000,youth-promotions,wholesale,linkedin.com/company/youth-promotions,,youth-promotions,western,51-200,
sri lanka,2000,msashipping,logistics and supply chain,linkedin.com/company/msashipping,,msa shipping private limited,western,201-500,msashipping.com
sri lanka,2000,nps-packaging-pvt-ltd,,linkedin.com/company/nps-packaging-pvt-ltd,horana,nps packaging (pvt) ltd,western,51-200,npspackaging.com
sri lanka,2000,paradise-homes,civil engineering,linkedin.com/company/paradise-homes,,paradise homes & constructions(pvt)ltd,,51-200,
sri lanka,2000,car-wings,,linkedin.com/company/car-wings,kandy,car wings,central,10-Jan,carwings.business.site
sri lanka,2000,autopapalanka,,linkedin.com/company/autopapalanka,colombo,autopapa,western,10-Jan,autopapa.lk
sri lanka,2000,eye-2-eye-opticians-pvt-ltd,medical practice,linkedin.com/company/eye-2-eye-opticians-pvt-ltd,,eye 2 eye opticians pvt ltd,,10-Jan,eye2eyelanka.com
sri lanka,2000,finaglelanka,,linkedin.com/company/finaglelanka,ja-ela,finagle lanka,western,201-500,finagle.lk
sri lanka,2000,slaai,,linkedin.com/company/slaai,nugegoda,sri lanka association for artificial intelligence (slaai),western,10-Jan,slaai.lk
sri lanka,2000,orient-lanka-plastic-pvt-ltd,packaging and containers,linkedin.com/company/orient-lanka-plastic-pvt-ltd,colombo,orient lanka plastic pvt ltd,western,51-200,orientlp.lk
sri lanka,2000,mrzint,import and export,linkedin.com/company/mrzint,colombo,mrz international ltd,western,10-Jan,mrzgp.com
sri lanka,2000,esoft-corporate-training,information technology and services,linkedin.com/company/esoft-corporate-training,colombo,esoft corporate training,western,501-1000,
sri lanka,2000,sakthi-international,import and export,linkedin.com/company/sakthi-international,colombo,sakthi international,western,Nov-50,sakthiinternational.com
sri lanka,2000,nivasie-developers,real estate,linkedin.com/company/nivasie-developers,nugegoda,nivasie developers,western,51-200,nivasie.com
sri lanka,2000,audi-sl,automotive,linkedin.com/company/audi-sl,nawala,audi sri lanka,western,51-200,audi.lk
sri lanka,2000,munasinghe-institute-for-development,,linkedin.com/company/munasinghe-institute-for-development,colombo,munasinghe institute for development,western,10-Jan,mindlanka.org
sri lanka,2000,sight-n-style-optometrists,,linkedin.com/company/sight-n-style-optometrists,nugegoda,sight 'n' style optometrists,western,10-Jan,
sri lanka,2000,garnet-exports,import and export,linkedin.com/company/garnet-exports,dankotuwa,garnet exports,north western,51-200,garnetexports.com
sri lanka,2000,richardson_projects,,linkedin.com/company/richardson_projects,colombo,richardson projects,western,51-200,
sri lanka,2000,acmi-group,accounting,linkedin.com/company/acmi-group,colombo,acmi group,western,51-200,acmigroup.lk
sri lanka,2000,solid-gemstones-pvt-ltd,,linkedin.com/company/solid-gemstones-pvt-ltd,colombo,solid gem,western,10-Jan,solid-gem.company.site
sri lanka,2000,suncad,,linkedin.com/company/suncad,matara,suncad,southern,10-Jan,suncadd.com
sri lanka,2000,sanje-lanka,computer software,linkedin.com/company/sanje-lanka,,sanje,,51-200,sanje.com
sri lanka,2000,eco-engineer-s-co,,linkedin.com/company/eco-engineer-s-co,negombo,eco engineer's & co.,western,51-200,ecoengs.com
sri lanka,2000,hyson-teas-pvt-ltd,food & beverages,linkedin.com/company/hyson-teas-pvt-ltd,angoda,hyson teas (pvt) ltd,sabaragamuwa,51-200,hysonteas.com
sri lanka,2000,ambasevana-holding-pvt-ltd,construction,linkedin.com/company/ambasevana-holding-pvt-ltd,,ambasevana holding (pvt) ltd,western,Nov-50,ambasevana.lk
sri lanka,2000,energynet-pvt-ltd,oil & energy,linkedin.com/company/energynet-pvt-ltd,colombo,energynet (pvt) ltd,western,51-200,energynetlk.com
sri lanka,2000,creative-soft-lk,,linkedin.com/company/creative-soft-lk,ja-ela,creative soft,western,10-Jan,creativesoft.lk
sri lanka,2000,decolabinteriors,,linkedin.com/company/decolabinteriors,colombo,decolab,western,Nov-50,decolab.lk
sri lanka,2000,ranaviru-seva-authority-ministry-of-defence,,linkedin.com/company/ranaviru-seva-authority-ministry-of-defence,colombo,ranaviru seva authority - ministry of defence,western,201-500,ranaviruseva.gov.lk
sri lanka,2000,expatkey-properties,real estate,linkedin.com/company/expatkey-properties,colombo,expatkey properties,western,Nov-50,expatkey.com
sri lanka,2000,xont-software-pvt-ltd,information technology and services,linkedin.com/company/xont-software-pvt-ltd,colombo,xont software pvt ltd,western,51-200,xontworld.com
sri lanka,2000,esoftmetrocampus,education management,linkedin.com/company/esoftmetrocampus,colombo,esoft metro campus,western,1001-5000,esoft.lk
sri lanka,2000,hnb-finance,financial services,linkedin.com/company/hnb-finance,nugegoda,hnb finance,western,1001-5000,hnbfinance.lk
sri lanka,2000,senit-technologies-pvt-ltd-,information technology and services,linkedin.com/company/senit-technologies-pvt-ltd-,colombo,senit technologies (pvt) ltd.,western,Nov-50,senit.lk
sri lanka,2000,sri-associates,accounting,linkedin.com/company/sri-associates,,sri associates,,Nov-50,sriassociates.in
sri lanka,2000,crosspoint-business-solutions,information technology and services,linkedin.com/company/crosspoint-business-solutions,colombo,crosspoint business solutions (pvt) ltd,western,Nov-50,crosspoint.lk
sri lanka,2000,daiki-augmentation,,linkedin.com/company/daiki-augmentation,colombo,daiki augmentation,western,501-1000,codecup.co
sri lanka,2000,rvfashion,retail,linkedin.com/company/rvfashion,colombo,rv fashion,western,51-200,rvfashion.lk
sri lanka,2000,mac-fisheries-aquaculture-private-limited,fishery,linkedin.com/company/mac-fisheries-aquaculture-private-limited,colombo,mac fisheries & aquaculture (private) limited,western,Nov-50,
sri lanka,2000,eden-villas-pvt-ltd,marketing and advertising,linkedin.com/company/eden-villas-pvt-ltd,unawatuna,villas in sri lanka,southern,Nov-50,villasinsrilanka.com
sri lanka,2000,calinsights,financial services,linkedin.com/company/calinsights,colombo,cal,western,51-200,cal.lk
sri lanka,2000,amagi-exports,,linkedin.com/company/amagi-exports,kandana,amagi export,western,51-200,amagiexport.com
sri lanka,2000,studioclick,photography,linkedin.com/company/studioclick,battaramulla,studio click,western,10-Jan,studioclick.lk
sri lanka,2000,dhanesha-homes-construction,construction,linkedin.com/company/dhanesha-homes-construction,kadawatha,dhanesha homes & construction,,Nov-50,
sri lanka,2000,orchard-918,,linkedin.com/company/orchard-918,bandarawela,orchard 918,uva,10-Jan,
sri lanka,2000,velona,consumer goods,linkedin.com/company/velona,moratuwa,velona - threadworks pvt ltd,western,51-200,buyvelona.com
sri lanka,2000,shima-international-pvt-ltd,staffing and recruiting,linkedin.com/company/shima-international-pvt-ltd,colombo,shima international (pvt) ltd,western,Nov-50,
